rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"JALLA
Antigoni",1,1.0,3,63608,JALLA,Antigoni
2,"Logariasmos
Katerina Lioliou",1,2.0,6,40830,Logariasmos,Katerina Lioliou
3,"Tití Me Preguntó
Bad Bunny",3,3.0,3,39228,Tití Me Preguntó,Bad Bunny
4,"Raindance (feat. Tems)
Dave, Tems",2,6.0,18,32754,Raindance (feat. Tems),"Dave, Tems"
5,"Yeraltı
Eypio",5,7.0,3,31261,Yeraltı,Eypio
6,"NUEVAYoL
Bad Bunny",3,5.0,4,30717,NUEVAYoL,Bad Bunny
7,"DtMF
Bad Bunny",2,4.0,4,29783,DtMF,Bad Bunny
8,"AMAZING - Remix
SIDARTA, RACK",8,11.0,2,27853,AMAZING - Remix,"SIDARTA, RACK"
9,"Ferto
Akylas",9,22.0,2,27637,Ferto,Akylas
10,"Lete Lete
SNIK, Trannos, Fy",1,8.0,13,27257,Lete Lete,"SNIK, Trannos, Fy"
11,"KUSURA BAKMA
BLOK3",1,9.0,13,25524,KUSURA BAKMA,BLOK3
12,"Halef Selef
Wegh",12,,1,23712,Halef Selef,Wegh
13,"Cennet
UZI, Motive",6,12.0,5,21466,Cennet,"UZI, Motive"
14,"vODKA BELUGA
Lvbel C5, AKDO",7,15.0,4,20283,vODKA BELUGA,"Lvbel C5, AKDO"
15,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",15,19.0,9,19831,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
16,"EoO
Bad Bunny",10,10.0,3,18697,EoO,Bad Bunny
17,"CHANEL
Trannos, SNIK, CHEKKIS",3,14.0,5,18603,CHANEL,"Trannos, SNIK, CHEKKIS"
18,"NAFİLE
ERAY067, Mansur",6,24.0,7,17513,NAFİLE,"ERAY067, Mansur"
19,"End of Beginning
Djo",3,17.0,14,17475,End of Beginning,Djo
20,"BAILE INoLVIDABLE
Bad Bunny",11,13.0,4,17429,BAILE INoLVIDABLE,Bad Bunny
21,"Isos Isoun Kiria
Pantelis Pantelidis",1,21.0,26,17424,Isos Isoun Kiria,Pantelis Pantelidis
22,"Ou
UZI, Motive",2,18.0,5,16547,Ou,"UZI, Motive"
23,"BYE BYE
Era7capone, Murda",8,23.0,11,16170,BYE BYE,"Era7capone, Murda"
24,"hay Allah
Murda",24,134.0,2,16120,hay Allah,Murda
25,"Geri Ver
Wegh",1,58.0,15,15660,Geri Ver,Wegh
26,"DIO KARDIES
Ivan Greko, Michalis Karagkounis, Sin Laurent",6,20.0,6,15428,DIO KARDIES,"Ivan Greko, Michalis Karagkounis, Sin Laurent"
27,"En Derine
WTSOUNDS, WTFRANK",27,69.0,4,15179,En Derine,"WTSOUNDS, WTFRANK"
28,"Lush Life
Zara Larsson",15,26.0,11,14687,Lush Life,Zara Larsson
29,"WHERE IS MY HUSBAND!
RAYE",14,27.0,23,14283,WHERE IS MY HUSBAND!,RAYE
30,"ASTEIO
ZAF",30,139.0,2,13957,ASTEIO,ZAF
31,"Her Nerdeysen
Ati242",19,47.0,72,13924,Her Nerdeysen,Ati242
32,"Maraton
Ati242",4,51.0,9,13889,Maraton,Ati242
33,"Cambaz
mor ve ötesi",33,104.0,2,13784,Cambaz,mor ve ötesi
34,"Ti Kaname...
Nikos Makropoulos",7,25.0,16,13713,Ti Kaname...,Nikos Makropoulos
35,"Daha Çok Var
Wegh",35,,1,13712,Daha Çok Var,Wegh
36,"The Fate of Ophelia
Taylor Swift",2,28.0,21,13693,The Fate of Ophelia,Taylor Swift
37,"CHOCO FRESH
HermesHermes, Ivan Greko, Arab",3,30.0,12,13508,CHOCO FRESH,"HermesHermes, Ivan Greko, Arab"
38,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",38,90.0,6,13490,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
39,"Eipes
Thodoris Ferris",12,34.0,12,13460,Eipes,Thodoris Ferris
40,"Papaoutai - Afro Soul
mikeeysmind, Chill77, Unjaps",5,32.0,2,13181,Papaoutai - Afro Soul,"mikeeysmind, Chill77, Unjaps"
41,"git
BLOK3",3,29.0,32,13174,git,BLOK3
42,"Teleia - Unplugged
Petros Iakovidis, Foivos",27,31.0,10,13079,Teleia - Unplugged,"Petros Iakovidis, Foivos"
43,"Çıkmaz Bir Sokakta
Semicenk",2,35.0,18,12838,Çıkmaz Bir Sokakta,Semicenk
44,"COOOK PARDON
Lvbel C5, AKDO",3,44.0,23,12759,COOOK PARDON,"Lvbel C5, AKDO"
45,"Şarkılar Sokaklara Ait
UZI, Motive",1,46.0,18,12650,Şarkılar Sokaklara Ait,"UZI, Motive"
46,"Babydoll
Dominic Fike",46,64.0,3,12503,Babydoll,Dominic Fike
47,"Margarita
Christos Mastoras, ARCADE",37,49.0,6,12494,Margarita,"Christos Mastoras, ARCADE"
48,"So Easy (To Fall In Love)
Olivia Dean",43,43.0,19,12396,So Easy (To Fall In Love),Olivia Dean
49,"Funny Valentine
Light, Adams",16,16.0,2,12284,Funny Valentine,"Light, Adams"
50,"back to friends
sombr",15,48.0,48,12222,back to friends,sombr
51,"TAK TAK TAK
Lvbel C5, AKDO",4,36.0,30,11926,TAK TAK TAK,"Lvbel C5, AKDO"
52,"WILDFLOWER
Billie Eilish",10,39.0,93,11661,WILDFLOWER,Billie Eilish
53,"Inopnevma Ftino
Giorgos Mazonakis",12,42.0,20,11636,Inopnevma Ftino,Giorgos Mazonakis
54,"Balbiber
Wegh",54,,1,11583,Balbiber,Wegh
55,"Ordinary
Alex Warren",6,38.0,51,11515,Ordinary,Alex Warren
56,"Keşke
BLOK3, Ati242",1,72.0,48,11483,Keşke,"BLOK3, Ati242"
57,"SOSA
SNIK",1,59.0,43,11436,SOSA,SNIK
58,"ALCANTARA
HermesHermes, Kidd, BLVD",37,37.0,2,11360,ALCANTARA,"HermesHermes, Kidd, BLVD"
59,"Kendine İyi Bak
Şam, Laçin",3,52.0,20,11106,Kendine İyi Bak,"Şam, Laçin"
60,"Alitiki Agapi
LEX, Dof Twogee",1,61.0,66,11034,Alitiki Agapi,"LEX, Dof Twogee"
61,"Caliente
INNA",61,86.0,15,11033,Caliente,INNA
62,"Oloi
Kid Young, RACK, Oge",35,40.0,5,11030,Oloi,"Kid Young, RACK, Oge"
63,"Danza Kuduro
Don Omar, Lucenzo",63,79.0,11,11025,Danza Kuduro,"Don Omar, Lucenzo"
64,"Fer Tin Mou Na Tin Gnoriso
Katerina Lioliou",26,41.0,19,10943,Fer Tin Mou Na Tin Gnoriso,Katerina Lioliou
65,"napıyosun mesela ?
BLOK3",2,62.0,32,10846,napıyosun mesela ?,BLOK3
66,"Başrol Sensin - 1. Yıl Özel
manifest",45,45.0,2,10839,Başrol Sensin - 1. Yıl Özel,manifest
67,"Man I Need
Olivia Dean",44,54.0,26,10808,Man I Need,Olivia Dean
68,"Trap House
UZI, Motive",11,56.0,5,10643,Trap House,"UZI, Motive"
69,"Phantom
EsDeeKid, Rico Ace",30,57.0,20,10641,Phantom,"EsDeeKid, Rico Ace"
70,"We Are The People
Empire Of The Sun",40,50.0,52,10619,We Are The People,Empire Of The Sun
71,"Seni Düşündüm
Çağla, Doğu Swag",3,71.0,30,10599,Seni Düşündüm,"Çağla, Doğu Swag"
72,"Kontra
Anna Vissi",6,68.0,43,10591,Kontra,Anna Vissi
73,"Xeiroteri Genia
LEX, Dof Twogee",3,55.0,66,10564,Xeiroteri Genia,"LEX, Dof Twogee"
74,"Babaflow
UZI, Motive",15,78.0,5,10366,Babaflow,"UZI, Motive"
75,"Aeroplana
Bloody Hawk, TOQUEL",1,82.0,39,10364,Aeroplana,"Bloody Hawk, TOQUEL"
76,"Paramithiazome
Pantelis Pantelidis",21,67.0,24,10338,Paramithiazome,Pantelis Pantelidis
77,"Aspirini
Antzy Samiou",51,92.0,11,10337,Aspirini,Antzy Samiou
78,"Ores Mikres
Giorgos Mazonakis",17,66.0,28,10219,Ores Mikres,Giorgos Mazonakis
79,"Radikal Eşkiya
Wegh, Şehinşah",79,,1,10185,Radikal Eşkiya,"Wegh, Şehinşah"
80,"Exigiste Mou
Ria Ellinidou",73,73.0,4,10174,Exigiste Mou,Ria Ellinidou
81,"VOY A LLeVARTE PA PR
Bad Bunny",30,33.0,3,10146,VOY A LLeVARTE PA PR,Bad Bunny
82,"Kalbini Verdin
Eypio",82,137.0,2,10123,Kalbini Verdin,Eypio
83,"Murabba
Wegh",63,63.0,8,10077,Murabba,Wegh
84,"Pame Stihima Tha Xanarthis
Pantelis Pantelidis",24,110.0,26,10046,Pame Stihima Tha Xanarthis,Pantelis Pantelidis
85,"One Dance
Drake, Wizkid, Kyla",10,70.0,12,9960,One Dance,"Drake, Wizkid, Kyla"
86,"Güldüğün Gün
Wegh",51,98.0,15,9846,Güldüğün Gün,Wegh
87,"90th FLOOR
FLY LO, SNIK, BLVD",3,60.0,11,9816,90th FLOOR,"FLY LO, SNIK, BLVD"
88,"PARÉA
Evangelia",88,,1,9744,PARÉA,Evangelia
89,"AGAINST ALL
Trannos, SKEZ, HermesHermes, LOSHA",12,75.0,5,9683,AGAINST ALL,"Trannos, SKEZ, HermesHermes, LOSHA"
90,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",13,77.0,35,9588,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
91,"SEVMEYİ DENEMEDİN
BLOK3",4,80.0,76,9579,SEVMEYİ DENEMEDİN,BLOK3
92,"Meğerse
Linet",92,126.0,4,9504,Meğerse,Linet
93,"Sen Kaldın
Semicenk",5,88.0,61,9427,Sen Kaldın,Semicenk
94,"Love Me Not
Ravyn Lenae",27,83.0,9,9402,Love Me Not,Ravyn Lenae
95,"Die With A Smile
Lady Gaga, Bruno Mars",1,65.0,80,9393,Die With A Smile,"Lady Gaga, Bruno Mars"
96,"Lioma Se Gremo
Pantelis Pantelidis",36,81.0,24,9360,Lioma Se Gremo,Pantelis Pantelidis
97,"Primo
Light",7,87.0,25,9334,Primo,Light
