rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"LA VILLA
Ryan Castro, Kapo, Gangsta",1,1.0,12,339414,LA VILLA,"Ryan Castro, Kapo, Gangsta"
2,"WO OH OH
Omar Courtz, ROA",2,,1,213954,WO OH OH,"Omar Courtz, ROA"
3,"CHÉVERE (premium_remix)
ARIA VEGA, Ryan Castro",3,37.0,2,202642,CHÉVERE (premium_remix),"ARIA VEGA, Ryan Castro"
4,"BAILE INoLVIDABLE
Bad Bunny",1,2.0,60,200107,BAILE INoLVIDABLE,Bad Bunny
5,"EoO
Bad Bunny",3,3.0,60,197763,EoO,Bad Bunny
6,"MVLAN
YOVNGCHIMI, JC Reyes",6,8.0,5,189284,MVLAN,"YOVNGCHIMI, JC Reyes"
7,"DtMF
Bad Bunny",1,4.0,60,188153,DtMF,Bad Bunny
8,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",8,,1,181674,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
9,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",1,10.0,53,175457,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums"
10,"POR SI MAÑANA NO ESTOY
Omar Courtz",10,,1,174449,POR SI MAÑANA NO ESTOY,Omar Courtz
11,"no tiene sentido
Beéle",2,11.0,41,170652,no tiene sentido,Beéle
12,"SI ESTÁS CON ALGUIEN
Omar Courtz",12,,1,169258,SI ESTÁS CON ALGUIEN,Omar Courtz
13,"NUEVAYoL
Bad Bunny",1,5.0,60,168138,NUEVAYoL,Bad Bunny
14,"VeLDÁ
Bad Bunny, Omar Courtz, Dei V",1,6.0,60,164733,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V"
15,"KOKO
Omar Courtz",15,,1,158742,KOKO,Omar Courtz
16,"Las Muñequitas
Mr Plata, El Americano 4KT",16,29.0,4,153293,Las Muñequitas,"Mr Plata, El Americano 4KT"
17,"Dardos
Romeo Santos, Prince Royce",4,15.0,13,149557,Dardos,"Romeo Santos, Prince Royce"
18,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",18,,1,148522,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
19,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",19,,1,146124,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
20,"mi refe
Beéle, Ovy On The Drums",1,14.0,64,145901,mi refe,"Beéle, Ovy On The Drums"
21,"YOGURCITO REMIX (feat. Kris R., ROA)
Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA",1,17.0,27,141946,"YOGURCITO REMIX (feat. Kris R., ROA)","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA"
22,"VOY A LLeVARTE PA PR
Bad Bunny",4,7.0,60,140900,VOY A LLeVARTE PA PR,Bad Bunny
23,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",23,,1,135060,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats"
24,"DÓNDE
Kapo, Ryan Castro",8,21.0,33,133899,DÓNDE,"Kapo, Ryan Castro"
25,"Imagínate
Danny Ocean, Kapo",5,22.0,68,133564,Imagínate,"Danny Ocean, Kapo"
26,"quédate
Beéle",5,16.0,41,131692,quédate,Beéle
27,"VAMOaCOCHI
Omar Courtz",27,,1,131436,VAMOaCOCHI,Omar Courtz
28,"San Jose
BARBEL",15,19.0,12,130330,San Jose,BARBEL
29,"Ba Ba Bad Remix
Kybba, Sean Paul, Ryan Castro, Busy Signal",2,23.0,35,130058,Ba Ba Bad Remix,"Kybba, Sean Paul, Ryan Castro, Busy Signal"
30,"UWAIE
Kapo",1,20.0,80,129975,UWAIE,Kapo
31,"Qué Pasaría...
Rauw Alejandro, Bad Bunny",2,12.0,67,128892,Qué Pasaría...,"Rauw Alejandro, Bad Bunny"
32,"LA CANCIÓN
J Balvin, Bad Bunny",2,9.0,348,128854,LA CANCIÓN,"J Balvin, Bad Bunny"
33,"Who
Jimin",2,26.0,84,128851,Who,Jimin
34,"L a k e n o s h i
Omar Courtz",34,,1,127817,L a k e n o s h i,Omar Courtz
35,"orióN
Boza, ELENA ROSE",3,28.0,90,126258,orióN,"Boza, ELENA ROSE"
36,"KLOuFRENS
Bad Bunny",9,18.0,60,123415,KLOuFRENS,Bad Bunny
37,"YO y TÚ
Ovy On The Drums, Quevedo, Beéle",2,25.0,37,123206,YO y TÚ,"Ovy On The Drums, Quevedo, Beéle"
38,"ROSITA
Tainy, Rauw Alejandro, JHAYCO",38,,1,122409,ROSITA,"Tainy, Rauw Alejandro, JHAYCO"
39,"SIRENA
Omar Courtz",39,,1,119013,SIRENA,Omar Courtz
40,"Talento
Yan Block, Panda Black",33,34.0,23,118001,Talento,"Yan Block, Panda Black"
41,"TU VAS SIN (fav)
Rels B",4,30.0,35,117897,TU VAS SIN (fav),Rels B
42,"Tití Me Preguntó
Bad Bunny",1,13.0,15,115112,Tití Me Preguntó,Bad Bunny
43,"COQUETA
Fuerza Regida, Grupo Frontera",22,24.0,48,114801,COQUETA,"Fuerza Regida, Grupo Frontera"
44,"El Beneficio De La Duda
Grupo Firme",13,31.0,29,113617,El Beneficio De La Duda,Grupo Firme
45,"COMERNOS
Omar Courtz, Bad Gyal",34,,1,111407,COMERNOS,"Omar Courtz, Bad Gyal"
46,"MOONLIGHT
Omar Courtz, Eladio Carrion",46,,1,109502,MOONLIGHT,"Omar Courtz, Eladio Carrion"
47,"OUTRO
Omar Courtz",47,,1,108216,OUTRO,Omar Courtz
48,"Me Rehúso
Danny Ocean",1,33.0,478,105267,Me Rehúso,Danny Ocean
49,"SANKA
Ryan Castro, Dongo",16,35.0,37,104727,SANKA,"Ryan Castro, Dongo"
50,"Diles
Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",15,50.0,42,102418,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz"
51,"En Privado
Xavi, Manuel Turizo",12,32.0,53,102412,En Privado,"Xavi, Manuel Turizo"
52,"Inglés En Miami
Rawayana, Manuel Turizo",25,36.0,7,101340,Inglés En Miami,"Rawayana, Manuel Turizo"
53,"SUSU
Omar Courtz",53,,1,100181,SUSU,Omar Courtz
54,"Dulces SueñoZzz (+INTERLUDIO)
Omar Courtz, Rubí",54,,1,96095,Dulces SueñoZzz (+INTERLUDIO),"Omar Courtz, Rubí"
55,"MONACO
Bad Bunny",1,27.0,21,95655,MONACO,Bad Bunny
56,"Coleccionando Heridas
KAROL G, Marco Antonio Solís",4,41.0,36,95621,Coleccionando Heridas,"KAROL G, Marco Antonio Solís"
57,"SKY
Omar Courtz",57,,1,95079,SKY,Omar Courtz
58,"GANTEL y BELLAKz
Omar Courtz, BASSYY",58,,1,95007,GANTEL y BELLAKz,"Omar Courtz, BASSYY"
59,"top diesel
Beéle",3,42.0,41,94609,top diesel,Beéle
