rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"Sen!
Shiza, Aikyn Tolepbergen",1,1.0,8,115792,Sen!,"Shiza, Aikyn Tolepbergen"
2,"Keipker
Ernar Amandyq",1,2.0,53,91593,Keipker,Ernar Amandyq
3,"Babydoll
Dominic Fike",3,6.0,6,91497,Babydoll,Dominic Fike
4,"Love Me Not
Ravyn Lenae",4,4.0,12,88638,Love Me Not,Ravyn Lenae
5,"Любовь HD1080
Kaspiyskiy Gruz",3,3.0,58,82830,Любовь HD1080,Kaspiyskiy Gruz
6,"Асылым
elemeimin",3,5.0,56,78543,Асылым,elemeimin
7,"Unaidy Janym
Арман Сейтжаппар",5,8.0,11,74095,Unaidy Janym,Арман Сейтжаппар
8,"Романс
PIZZA",8,92.0,3,71137,Романс,PIZZA
9,"Ерке Қыз
Aikyn Tolepbergen",8,9.0,40,70029,Ерке Қыз,Aikyn Tolepbergen
10,"священная война
урал гайсин",10,23.0,20,67410,священная война,урал гайсин
11,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",11,16.0,7,67378,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
12,"Meni kut
Ernar Amandyq",3,10.0,47,67361,Meni kut,Ernar Amandyq
13,"Дэнс
9 Gramm",13,22.0,10,67215,Дэнс,9 Gramm
14,"Raindance (feat. Tems)
Dave, Tems",14,20.0,6,66364,Raindance (feat. Tems),"Dave, Tems"
15,"Дыши
Elbrus Djanmirzoev",14,14.0,11,65692,Дыши,Elbrus Djanmirzoev
16,"Country
IL'HAN",3,15.0,38,63844,Country,IL'HAN
17,"Сүйгенім
Aikyn Tolepbergen",1,7.0,43,63229,Сүйгенім,Aikyn Tolepbergen
18,"Баяғыдай
Duman",4,11.0,73,62262,Баяғыдай,Duman
19,"Северное сияние
Ivan Dorn",10,24.0,59,62220,Северное сияние,Ivan Dorn
20,"COOOK PARDON
Lvbel C5, AKDO",10,12.0,5,62164,COOOK PARDON,"Lvbel C5, AKDO"
21,"Algabas
De Lacure",3,13.0,46,62044,Algabas,De Lacure
22,"Taspa
Dosekesh",17,19.0,100,61644,Taspa,Dosekesh
23,"Men Seni Suyemin
Son Pascal",11,18.0,130,61515,Men Seni Suyemin,Son Pascal
24,"Жалғыз жұлдыз - """"Из К / Ф ""Ғашықпын Саған""
Жасұлан Көпберген",24,37.0,2,60135,"Жалғыз жұлдыз - """"Из К / Ф ""Ғашықпын Саған""",Жасұлан Көпберген
25,"10
Endspiel",3,17.0,32,60106,10,Endspiel
26,"нужна
M'Dee",4,33.0,46,59532,нужна,M'Dee
27,"Бақытыңды табасың
Kazybek Kuraiysh",4,21.0,79,59118,Бақытыңды табасың,Kazybek Kuraiysh
28,"nuts
Lil Peep, rainy bear",16,29.0,76,58891,nuts,"Lil Peep, rainy bear"
29,"Gashyqpyn sagan - Live
ARShAT, dudeontheguitar",29,34.0,3,56592,Gashyqpyn sagan - Live,"ARShAT, dudeontheguitar"
30,"Mahabbatym
Moldanazar",19,30.0,133,56012,Mahabbatym,Moldanazar
31,"Дома
LUCAVEROS",19,25.0,73,55434,Дома,LUCAVEROS
32,"Top Tompaq
Aidyn Zhumakhan",23,27.0,8,55283,Top Tompaq,Aidyn Zhumakhan
33,"End of Beginning
Djo",5,28.0,17,54672,End of Beginning,Djo
34,"Tokta
Abzal Uteshov",34,200.0,2,54278,Tokta,Abzal Uteshov
35,"Saǵynamyn
Қанат Ерлан",5,41.0,78,53941,Saǵynamyn,Қанат Ерлан
36,"Kuiim
ALEM",3,31.0,54,52992,Kuiim,ALEM
37,"Kobelek
6ELLUCCI",6,26.0,88,52470,Kobelek,6ELLUCCI
38,"Сжигая дотла
Jah Khalib",18,36.0,83,51827,Сжигая дотла,Jah Khalib
39,"I Wanna Be Yours
Arctic Monkeys",2,38.0,199,51520,I Wanna Be Yours,Arctic Monkeys
40,"КУПЕР
SQWOZ BAB",40,,1,51331,КУПЕР,SQWOZ BAB
41,"Жалғыз гүл
Ernar Amandyq",41,46.0,9,51252,Жалғыз гүл,Ernar Amandyq
42,"I Thought I Saw Your Face Today
She & Him",42,45.0,8,51115,I Thought I Saw Your Face Today,She & Him
43,"Пятый нэп
Bakr",4,32.0,37,51112,Пятый нэп,Bakr
44,"На параллельных путях (feat. Айжан Байсакова)
Jah Khalib, Айжан Байсакова",34,35.0,43,50966,На параллельных путях (feat. Айжан Байсакова),"Jah Khalib, Айжан Байсакова"
45,"днями и ночами
BUSHIDO ZHO, Scally Milano, Полка",21,42.0,10,50883,днями и ночами,"BUSHIDO ZHO, Scally Milano, Полка"
46,"I Got Love
MiyaGi & Endspiel, Rem Digga",20,39.0,59,50352,I Got Love,"MiyaGi & Endspiel, Rem Digga"
47,"WILDFLOWER
Billie Eilish",6,43.0,75,48798,WILDFLOWER,Billie Eilish
48,"Korkemim
Kazybek Kuraiysh",7,62.0,91,48793,Korkemim,Kazybek Kuraiysh
49,"back to friends
sombr",18,44.0,42,48333,back to friends,sombr
50,"Белгісіз Жан
ORDA",32,40.0,14,47791,Белгісіз Жан,ORDA
51,"NOBODY
Aarne, Toxi$, Big Baby Tape",51,,1,47738,NOBODY,"Aarne, Toxi$, Big Baby Tape"
52,"Bir Oilap Alam
Abzal Uteshov",52,108.0,2,47586,Bir Oilap Alam,Abzal Uteshov
53,"Голоса
Zvonkiy",26,48.0,69,47345,Голоса,Zvonkiy
54,"Janbyr Jasyrady
Algyt",13,63.0,24,46894,Janbyr Jasyrady,Algyt
55,"S.Ó.Seni
ARO",35,57.0,79,46865,S.Ó.Seni,ARO
56,"Senen kein...
Ernar Amandyq",9,49.0,51,46793,Senen kein...,Ernar Amandyq
57,"Baqyt
Sadraddin",20,47.0,39,46241,Baqyt,Sadraddin
58,"ЛАБИРИНТ
FACE",9,55.0,210,46058,ЛАБИРИНТ,FACE
59,"Sweater Weather
The Neighbourhood",6,51.0,211,45838,Sweater Weather,The Neighbourhood
60,"Капкан
МОТ",32,56.0,156,44901,Капкан,МОТ
61,"Dark Red
Steve Lacy",24,53.0,211,44893,Dark Red,Steve Lacy
62,"Sheker
Darkhan Juzz",8,59.0,157,44740,Sheker,Darkhan Juzz
63,"speed
dabbackwood",63,84.0,6,44720,speed,dabbackwood
64,"Aua rai
BAYANSULU",2,50.0,17,44230,Aua rai,BAYANSULU
65,"Расстояние
Ulukmanapo, Bakr",1,54.0,76,43759,Расстояние,"Ulukmanapo, Bakr"
66,"Úıde
Darkhan Juzz",8,58.0,157,43537,Úıde,Darkhan Juzz
67,"Маған ұнаған
Adilet Zhaugashar, Alisher Bayniyazov",67,73.0,5,42778,Маған ұнаған,"Adilet Zhaugashar, Alisher Bayniyazov"
68,"One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",1,52.0,134,42513,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
69,"Қабылдадың
Adilet Zhaugashar, Нұрбол Нұрлан",23,64.0,32,42204,Қабылдадың,"Adilet Zhaugashar, Нұрбол Нұрлан"
70,"С тобой
Nuricko, Ulukmanapo",7,70.0,74,41951,С тобой,"Nuricko, Ulukmanapo"
71,"From The Start
Laufey",54,68.0,27,41089,From The Start,Laufey
72,"Jylama janym - Yeski Taspa
Kazybek Kuraiysh",42,60.0,11,41039,Jylama janym - Yeski Taspa,Kazybek Kuraiysh
73,"Банкомат
DEAD BLONDE",73,91.0,18,40855,Банкомат,DEAD BLONDE
74,"Qolymnan usta
Sadraddin",74,,1,40534,Qolymnan usta,Sadraddin
75,"Betperde
MEREY",12,74.0,31,40411,Betperde,MEREY
76,"Lyazzat Alauy
Yerbolat Qudaibergenov",61,61.0,16,39908,Lyazzat Alauy,Yerbolat Qudaibergenov
77,"Малая
Strange",74,78.0,28,39612,Малая,Strange
78,"Shut up My Moms Calling
Hotel Ugly",74,77.0,26,39137,Shut up My Moms Calling,Hotel Ugly
79,"Ғашықсың ба?
ORDA",58,67.0,35,38933,Ғашықсың ба?,ORDA
80,"Малиновый рассвет
Endspiel",31,75.0,70,38584,Малиновый рассвет,Endspiel
81,"Untouchable
MiyaGi & Endspiel, Rem Digga",10,65.0,59,38361,Untouchable,"MiyaGi & Endspiel, Rem Digga"
82,"Jana Omir
Tibo, Beckth",64,98.0,8,38351,Jana Omir,"Tibo, Beckth"
83,"Солнце (prod. by Klein & Rigas)
V $ X V PRiNCE",13,82.0,40,38011,Солнце (prod. by Klein & Rigas),V $ X V PRiNCE
84,"Feel Good Inc.
Gorillaz, De La Soul",3,81.0,30,37859,Feel Good Inc.,"Gorillaz, De La Soul"
85,"Магистрали
TARA202",33,80.0,5,37758,Магистрали,TARA202
86,"Cigarettes out the Window
TV Girl",65,96.0,123,37564,Cigarettes out the Window,TV Girl
87,"stalk ur socials
s0rrow",87,,1,37461,stalk ur socials,s0rrow
88,"Dracula - JENNIE Remix
Tame Impala, JENNIE",60,83.0,3,37218,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
89,"Nope your too late i already died
wifiskeleton, i wanna be a jack-o-lantern",23,100.0,44,37167,Nope your too late i already died,"wifiskeleton, i wanna be a jack-o-lantern"
90,"Әндетемін
Жугунусов Мирас",36,149.0,61,37122,Әндетемін,Жугунусов Мирас
91,"Көздерің Сенің Сондай Әп Әдемі
Кайрат Нуртас, Argonya",91,99.0,4,37097,Көздерің Сенің Сондай Әп Әдемі,"Кайрат Нуртас, Argonya"
92,"По камушку
Settlers",40,76.0,7,36739,По камушку,Settlers
93,"Umyttyń Ba?
akimmmich, Turar",8,79.0,84,36540,Umyttyń Ba?,"akimmmich, Turar"
94,"NO BATIDÃO - Slowed
ZXKAI, slxughter",69,93.0,17,36527,NO BATIDÃO - Slowed,"ZXKAI, slxughter"
95,"Қарақшы
Қанат Ерлан",42,88.0,12,36390,Қарақшы,Қанат Ерлан
96,"Утро
Дайте танк (!)",28,106.0,7,36274,Утро,Дайте танк (!)
97,"NO BATIDÃO
ZXKAI, slxughter",88,94.0,6,36219,NO BATIDÃO,"ZXKAI, slxughter"
98,"Люби меня
MiyaGi & Endspiel, Sимптом",40,86.0,58,36179,Люби меня,"MiyaGi & Endspiel, Sимптом"
99,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",99,,1,36174,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
100,"Men Qazaq
Yerbolat Qudaibergenov",72,72.0,5,36057,Men Qazaq,Yerbolat Qudaibergenov
101,"Жіберем қалай?
Duman",5,69.0,191,36024,Жіберем қалай?,Duman
102,"like JENNIE
JENNIE",2,89.0,51,35833,like JENNIE,JENNIE
103,"Пару минут
Jaman T",46,114.0,65,35720,Пару минут,Jaman T
104,"Dogar
Nurzhan Kermenbayev",104,198.0,2,35537,Dogar,Nurzhan Kermenbayev
105,"Moonlight
XXXTENTACION",85,85.0,15,35445,Moonlight,XXXTENTACION
106,"KETPE
Dasdinlovee",8,95.0,23,35440,KETPE,Dasdinlovee
107,"Big City Life
V $ X V PRiNCE, De Lacure",20,90.0,130,35424,Big City Life,"V $ X V PRiNCE, De Lacure"
108,"No One Noticed
The Marías",73,97.0,36,35387,No One Noticed,The Marías
109,"Каждый раз
Monetochka",64,110.0,23,35216,Каждый раз,Monetochka
110,"Ән сал сарбаз
Madina Sadvakasova",12,71.0,15,35027,Ән сал сарбаз,Madina Sadvakasova
111,"ПОДРУГА ПОДРУГ
FACE",37,111.0,22,34878,ПОДРУГА ПОДРУГ,FACE
112,"Алтыным
Aikyn Tolepbergen",42,102.0,86,34857,Алтыным,Aikyn Tolepbergen
113,"Duvet
bôa",107,118.0,11,34692,Duvet,bôa
114,"Fame is a Gun
Addison Rae",93,104.0,6,34562,Fame is a Gun,Addison Rae
115,"Юра, Юра
CUPSIZE",115,143.0,3,34551,"Юра, Юра",CUPSIZE
116,"Bounce
Tenli, BALLER",116,178.0,2,34466,Bounce,"Tenli, BALLER"
117,"цветы
тёмный принц",49,119.0,27,34275,цветы,тёмный принц
118,"Lush Life
Zara Larsson",55,87.0,8,34270,Lush Life,Zara Larsson
119,"Hate Me
Ellie Goulding, Juice WRLD",103,124.0,18,34247,Hate Me,"Ellie Goulding, Juice WRLD"
120,"Медуза
MATRANG",72,131.0,14,34126,Медуза,MATRANG
121,"Баллада
Xcho, МОТ",1,121.0,24,33907,Баллада,"Xcho, МОТ"
122,"Alystama Menen
Kazybek Kuraiysh",82,161.0,54,33550,Alystama Menen,Kazybek Kuraiysh
123,"Lovers Rock
TV Girl",52,109.0,26,33493,Lovers Rock,TV Girl
124,"Жан-жарым
Арман Сейтжаппар",41,103.0,18,33479,Жан-жарым,Арман Сейтжаппар
