rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"כולם גנבים
Osher Cohen",1,27.0,2,479066,כולם גנבים,Osher Cohen
2,"משפחה וכבוד
Omer Adam",2,47.0,2,462532,משפחה וכבוד,Omer Adam
3,"בן 32
Omer Adam",3,125.0,2,386596,בן 32,Omer Adam
4,"פלאזה אתנה
Omer Adam",4,70.0,2,366832,פלאזה אתנה,Omer Adam
5,"תקופה חרא
Omer Adam",5,167.0,2,351635,תקופה חרא,Omer Adam
6,"אורות כחולים
Omer Adam",6,94.0,2,316504,אורות כחולים,Omer Adam
7,"רולקס וקסקט
Eden Ben Zaken",1,1.0,8,299785,רולקס וקסקט,Eden Ben Zaken
8,"לילות יפים
Omer Adam, Gal Adam, רואי אדם",8,109.0,2,286051,לילות יפים,"Omer Adam, Gal Adam, רואי אדם"
9,"פינה של שקט
Omer Adam",9,134.0,2,275148,פינה של שקט,Omer Adam
10,"מלכת הדור
Omer Adam",1,2.0,38,267111,מלכת הדור,Omer Adam
11,"יש יותר מדי שירים היום
Omer Adam",11,111.0,2,255175,יש יותר מדי שירים היום,Omer Adam
12,"אלבי
Omer Adam",12,93.0,2,253264,אלבי,Omer Adam
13,"השיר שאת אהבת
Omer Adam",2,4.0,38,246254,השיר שאת אהבת,Omer Adam
14,"שירתו של החורף
Omer Adam",14,126.0,2,245221,שירתו של החורף,Omer Adam
15,"אם את כבר הולכת
נדב חנציס",1,3.0,41,237368,אם את כבר הולכת,נדב חנציס
16,"לא שם
Osher Cohen",16,50.0,2,233066,לא שם,Osher Cohen
17,"מישהו שמזכיר אותי
Omer Adam",17,170.0,2,232853,מישהו שמזכיר אותי,Omer Adam
18,"ריו דה ז'נרו
Omer Adam",18,181.0,2,232563,ריו דה ז'נרו,Omer Adam
19,"בכל יום שאיבדתי אותך
Osher Cohen",19,44.0,2,231622,בכל יום שאיבדתי אותך,Osher Cohen
20,"שונא את תל אביב
Osher Cohen",20,57.0,2,230937,שונא את תל אביב,Osher Cohen
21,"אהבה ראשונה
נדב חנציס",13,13.0,3,219129,אהבה ראשונה,נדב חנציס
22,"להינשא הלילה (רצועת בונוס)
Omer Adam",22,,1,216586,להינשא הלילה (רצועת בונוס),Omer Adam
23,"הסוף הזה
Omer Adam",23,,1,215309,הסוף הזה,Omer Adam
24,"להשתטות (רצועת בונוס)
Omer Adam",24,,1,212178,להשתטות (רצועת בונוס),Omer Adam
25,"ואן דאם
Odeya",1,6.0,21,200142,ואן דאם,Odeya
26,"מאפיה
Omer Adam",26,,1,198422,מאפיה,Omer Adam
27,"סחרחורות
Mor",5,5.0,16,195412,סחרחורות,Mor
28,"מדאם
Noam Bettan",2,8.0,15,183606,מדאם,Noam Bettan
29,"עוף מוזר
Peer Tasi",1,11.0,28,179677,עוף מוזר,Peer Tasi
30,"DtMF
Bad Bunny",7,7.0,4,176651,DtMF,Bad Bunny
31,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",13,15.0,18,174633,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
32,"NUEVAYoL
Bad Bunny",9,9.0,4,170413,NUEVAYoL,Bad Bunny
33,"השם ירחם
Tuna",6,12.0,39,167777,השם ירחם,Tuna
34,"אבא אבא אבא
Omer Adam",34,,1,162511,אבא אבא אבא,Omer Adam
35,"או לה פופה
Noa Kirel",35,,1,155682,או לה פופה,Noa Kirel
36,"Tití Me Preguntó
Bad Bunny",10,10.0,3,155408,Tití Me Preguntó,Bad Bunny
37,"באמת של האמת
Osher Cohen",6,14.0,30,154653,באמת של האמת,Osher Cohen
38,"היא לא יודעת למה
Peer Tasi",4,16.0,35,148627,היא לא יודעת למה,Peer Tasi
39,"מה יהיה מחר
Peer Tasi",7,20.0,92,143681,מה יהיה מחר,Peer Tasi
40,"אין כבוד
Osher Cohen",5,19.0,30,142996,אין כבוד,Osher Cohen
41,"WHERE IS MY HUSBAND!
RAYE",13,18.0,22,142518,WHERE IS MY HUSBAND!,RAYE
42,"כל עכבה לטובה
Ben Zur",5,29.0,35,137806,כל עכבה לטובה,Ben Zur
43,"בסיבוב הבא
Eden Ben Zaken",15,17.0,45,136225,בסיבוב הבא,Eden Ben Zaken
44,"נגנב ממך
Full Trunk, Ninet Tayeb",5,21.0,28,132464,נגנב ממך,"Full Trunk, Ninet Tayeb"
45,"לילות וקללות
Omer Adam",2,26.0,101,131498,לילות וקללות,Omer Adam
46,"אין מילים איתך
Full Trunk",22,23.0,6,131390,אין מילים איתך,Full Trunk
47,"Ordinary
Alex Warren",7,24.0,50,129904,Ordinary,Alex Warren
48,"The Fate of Ophelia
Taylor Swift",10,28.0,21,126614,The Fate of Ophelia,Taylor Swift
