rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",1,1.0,137,2088528,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
2,"Không Buông
Hngle, Ari",2,3.0,25,953509,Không Buông,"Hngle, Ari"
3,"In Love
Low G, JustaTee",2,2.0,18,812524,In Love,"Low G, JustaTee"
4,"Ai Ngoài Anh
VSTRA, Tyronee",2,4.0,8,738525,Ai Ngoài Anh,"VSTRA, Tyronee"
5,"Người Đầu Tiên
Juky San, buitruonglinh",2,5.0,17,662809,Người Đầu Tiên,"Juky San, buitruonglinh"
6,"Exit Sign
HIEUTHUHAI, marzuz",4,6.0,124,657164,Exit Sign,"HIEUTHUHAI, marzuz"
7,"chẳng phải tình đầu sao đau đến thế
MIN, Dangrangto, antransax",2,7.0,18,579864,chẳng phải tình đầu sao đau đến thế,"MIN, Dangrangto, antransax"
8,"Không Thời Gian
Dương Domic",2,8.0,23,577394,Không Thời Gian,Dương Domic
9,"bình yên
Vũ., Binz",4,9.0,78,500158,bình yên,"Vũ., Binz"
10,"Standing Next to You
Jung Kook",1,11.0,104,469744,Standing Next to You,Jung Kook
11,"Nắng có mang em về
Shartnuss, Tr.D, Phankeo",4,18.0,99,468521,Nắng có mang em về,"Shartnuss, Tr.D, Phankeo"
12,"Không Thể Say
HIEUTHUHAI",7,19.0,149,451720,Không Thể Say,HIEUTHUHAI
13,"Wrong Times
Puppy, Dangrangto",3,16.0,110,449448,Wrong Times,"Puppy, Dangrangto"
14,"Và Thế Giới Đã Mất Đi Một Người Cô Đơn
marzuz, Changg",9,15.0,14,434522,Và Thế Giới Đã Mất Đi Một Người Cô Đơn,"marzuz, Changg"
15,"Mơ
Vũ Cát Tường",6,17.0,105,418752,Mơ,Vũ Cát Tường
16,"Âm Thầm Bên Em
Sơn Tùng M-TP",9,13.0,271,416563,Âm Thầm Bên Em,Sơn Tùng M-TP
17,"vạn vật như muốn ta bên nhau
RIO",6,26.0,46,409828,vạn vật như muốn ta bên nhau,RIO
18,"Nếu Ngày Ấy
SOOBIN",18,23.0,60,395817,Nếu Ngày Ấy,SOOBIN
19,"Phép Màu - Đàn Cá Gỗ Original Soundtrack
MAYDAYs, Minh Tốc & Lam",2,20.0,52,394829,Phép Màu - Đàn Cá Gỗ Original Soundtrack,"MAYDAYs, Minh Tốc & Lam"
20,"Mất Kết Nối
Dương Domic",2,21.0,66,391760,Mất Kết Nối,Dương Domic
21,"DANCING IN THE DARK
SOOBIN",3,24.0,50,391415,DANCING IN THE DARK,SOOBIN
22,"Từng Ngày Yêu Em
buitruonglinh",9,28.0,60,389854,Từng Ngày Yêu Em,buitruonglinh
23,"Có Em
Madihu, Low G",4,25.0,201,376467,Có Em,"Madihu, Low G"
24,"Chuyện Đôi Ta (feat. Muộii)
Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",3,29.0,221,373223,Chuyện Đôi Ta (feat. Muộii),"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)"
25,"một đời
14 Casper, Bon Nghiêm, buitruonglinh",14,27.0,100,371959,một đời,"14 Casper, Bon Nghiêm, buitruonglinh"
26,"Pin Dự Phòng
Dương Domic, Lou Hoàng",13,22.0,16,370755,Pin Dự Phòng,"Dương Domic, Lou Hoàng"
27,"CHỜ ANH VỀ
ANH TRAI ""SAY HI"", B Ray, AMEE",2,36.0,12,364931,CHỜ ANH VỀ,"ANH TRAI ""SAY HI"", B Ray, AMEE"
28,"Không Yêu Em Thì Yêu Ai?
Vũ., Low G",19,35.0,74,364230,Không Yêu Em Thì Yêu Ai?,"Vũ., Low G"
29,"Hẹn Lần Sau
MAYDAYs",14,34.0,10,350006,Hẹn Lần Sau,MAYDAYs
30,"Buông
Hngle",30,178.0,2,349459,Buông,Hngle
31,"漫步香港1999
布鲁昔",31,62.0,2,346209,漫步香港1999,布鲁昔
32,"Dạo Này
Obito",8,40.0,9,339469,Dạo Này,Obito
33,"giá như
SOOBIN",13,43.0,98,336784,giá như,SOOBIN
34,"Thu Đợi
Wren Evans, itsnk",6,31.0,9,332656,Thu Đợi,"Wren Evans, itsnk"
35,"vết thương
Fishy",15,39.0,40,323812,vết thương,Fishy
36,"Vì Anh Đâu Có Biết
Madihu, Vũ.",2,45.0,186,321588,Vì Anh Đâu Có Biết,"Madihu, Vũ."
37,"Có Đôi Điều
Shiki",10,42.0,61,320336,Có Đôi Điều,Shiki
38,"Anh Đã Không Biết Cách Yêu Em
Quang Đăng Trần",9,52.0,30,313982,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần
39,"2AM
JustaTee, BigDaddy",18,37.0,200,308033,2AM,"JustaTee, BigDaddy"
40,"Nếu Những Tiếc Nuối
Vũ.",33,51.0,24,307645,Nếu Những Tiếc Nuối,Vũ.
41,"Ngàn Năm Ánh Sáng
Đặng Vĩnh Thịnh, BMZ, Nguyễn Trung Đức",5,59.0,29,304788,Ngàn Năm Ánh Sáng,"Đặng Vĩnh Thịnh, BMZ, Nguyễn Trung Đức"
42,"Thằng Điên
JustaTee, Phương Ly",2,46.0,177,303096,Thằng Điên,"JustaTee, Phương Ly"
43,"Nơi Này Có Anh
Sơn Tùng M-TP",5,33.0,104,300488,Nơi Này Có Anh,Sơn Tùng M-TP
44,"Chất Gây Hại
Quang Hùng MasterD, Low G, Hino",16,50.0,10,299741,Chất Gây Hại,"Quang Hùng MasterD, Low G, Hino"
45,"Vết Mưa
VCT",33,55.0,55,292630,Vết Mưa,VCT
46,"Anh Tên Là
Anh Bằng, 24k.Right, Nhi$m, Ann Nguyễn",46,,1,290856,Anh Tên Là,"Anh Bằng, 24k.Right, Nhi$m, Ann Nguyễn"
47,"Hôm Nay Tôi Buồn
Phùng Khánh Linh",13,47.0,7,290821,Hôm Nay Tôi Buồn,Phùng Khánh Linh
48,"Nói Dối
Ronboogz",3,48.0,120,290520,Nói Dối,Ronboogz
49,"Winter Ahead (with PARK HYO SHIN)
V, Park Hyo Shin",3,30.0,22,288347,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin"
50,"một bài hát không vui mấy - Extended Version
T.R.I, Dangrangto, DONAL",26,41.0,60,282903,một bài hát không vui mấy - Extended Version,"T.R.I, Dangrangto, DONAL"
51,"1000 Ánh Mắt
Shiki, Obito",8,70.0,87,272438,1000 Ánh Mắt,"Shiki, Obito"
52,"Tràn Bộ Nhớ
Dương Domic",7,57.0,66,268267,Tràn Bộ Nhớ,Dương Domic
53,"Bạn Đời
Karik, GDucky",5,53.0,126,267974,Bạn Đời,"Karik, GDucky"
54,"Thức Giấc
Da LAB",1,49.0,242,267243,Thức Giấc,Da LAB
55,"Vùng An Toàn
B Ray, V#",3,60.0,34,265786,Vùng An Toàn,"B Ray, V#"
56,"Cảm Ơn Người Đã Thức Cùng Tôi - Original Soundtrack
Phùng Khánh Linh, 30 Pictures",56,,1,264462,Cảm Ơn Người Đã Thức Cùng Tôi - Original Soundtrack,"Phùng Khánh Linh, 30 Pictures"
57,"ANH LÀ THẰNG TỒI
Phùng Khánh Linh",37,65.0,7,264242,ANH LÀ THẰNG TỒI,Phùng Khánh Linh
58,"Buông Đôi Tay Nhau Ra
Sơn Tùng M-TP",7,38.0,77,263659,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP
59,"SỚM MUỘN THÌ
ANH TRAI ""SAY HI"", Hustlang Robber, Nhâm Phương Nam, Mason Nguyen, Jaysonlei, Khoi Vu, Lamoon",3,58.0,16,262255,SỚM MUỘN THÌ,"ANH TRAI ""SAY HI"", Hustlang Robber, Nhâm Phương Nam, Mason Nguyen, Jaysonlei, Khoi Vu, Lamoon"
60,"Thanh Tân
VƯƠNG BÌNH",60,,1,261627,Thanh Tân,VƯƠNG BÌNH
61,"Hư không
Kha",22,69.0,111,260317,Hư không,Kha
62,"Giờ Thì
buitruonglinh",11,77.0,63,257114,Giờ Thì,buitruonglinh
63,"24H
Lyly, Magazine",63,96.0,26,253887,24H,"Lyly, Magazine"
64,"Đã Lỡ Yêu Em Nhiều
JustaTee",36,56.0,49,251615,Đã Lỡ Yêu Em Nhiều,JustaTee
65,"10 Ngàn Năm
PC",27,64.0,187,250032,10 Ngàn Năm,PC
66,"hello em có khỏe không
Dfoxie37, myhoa, Tuann",15,80.0,13,249969,hello em có khỏe không,"Dfoxie37, myhoa, Tuann"
67,"nhắn nhủ
Ronboogz",14,76.0,115,248908,nhắn nhủ,Ronboogz
68,"PHÓNG ZÌN ZÌN
tlinh, Low G",4,71.0,75,248622,PHÓNG ZÌN ZÌN,"tlinh, Low G"
69,"Hà Nội
Obito, Shiki, VSTRA",10,79.0,125,246721,Hà Nội,"Obito, Shiki, VSTRA"
70,"Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)
Emcee L (Da LAB), Da LAB, Badbies",5,66.0,270,246038,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"Emcee L (Da LAB), Da LAB, Badbies"
71,"Hẹn Gặp Em Dưới Ánh Trăng
MANBO, HIEUTHUHAI, HURRYKNG",20,86.0,88,243986,Hẹn Gặp Em Dưới Ánh Trăng,"MANBO, HIEUTHUHAI, HURRYKNG"
72,"Ngày Này Năm Ấy
Việt Anh",17,84.0,29,240809,Ngày Này Năm Ấy,Việt Anh
73,"ex's hate me, Pt.2
AMEE",13,68.0,86,240602,"ex's hate me, Pt.2",AMEE
74,"Love is
Dangrangto",10,61.0,70,238963,Love is,Dangrangto
75,"Tháng Năm
SOOBIN",6,93.0,50,233282,Tháng Năm,SOOBIN
76,"Trở Về
Wxrdie, JustaTee",54,54.0,26,232494,Trở Về,"Wxrdie, JustaTee"
77,"nếu lúc đó
tlinh, 2pillz",1,91.0,156,231598,nếu lúc đó,"tlinh, 2pillz"
78,"Tình Mình Lạ Kì
Lil Zpoet",76,92.0,4,230668,Tình Mình Lạ Kì,Lil Zpoet
79,"Anh Đã Quen Với Cô Đơn
SOOBIN",40,73.0,58,228167,Anh Đã Quen Với Cô Đơn,SOOBIN
80,"Nếu Biết Đó Là Lần Cuối
Đức Trường, BMZ",47,100.0,20,227530,Nếu Biết Đó Là Lần Cuối,"Đức Trường, BMZ"
81,"KHÔNG ĐAU NỮA RỒI
EM XINH ""SAY HI"", Orange, Mỹ Mỹ, 52Hz, Châu Bùi, Pháp Kiều",2,85.0,36,226131,KHÔNG ĐAU NỮA RỒI,"EM XINH ""SAY HI"", Orange, Mỹ Mỹ, 52Hz, Châu Bùi, Pháp Kiều"
82,"Vạn Sự Như Ý
Trúc Nhân",14,14.0,5,225214,Vạn Sự Như Ý,Trúc Nhân
83,"vaicaunoicokhiennguoithaydoi
GREY D, tlinh",2,89.0,193,224308,vaicaunoicokhiennguoithaydoi,"GREY D, tlinh"
84,"Đừng Làm Trái Tim Anh Đau
Sơn Tùng M-TP",1,72.0,90,223611,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP
85,"Lạ Lùng
Vũ.",17,102.0,412,222858,Lạ Lùng,Vũ.
86,"NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN
ANH TRAI ""SAY HI"", Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",3,111.0,22,217692,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,"ANH TRAI ""SAY HI"", Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B"
87,"Sài Gòn Hôm Nay Mưa
JSOL, Hoàng Duyên",3,95.0,248,216477,Sài Gòn Hôm Nay Mưa,"JSOL, Hoàng Duyên"
88,"Đường Tôi Chở Em Về
buitruonglinh",14,109.0,63,214956,Đường Tôi Chở Em Về,buitruonglinh
89,"Đánh Đổi
Obito, Shiki, RPT MCK",7,88.0,125,211073,Đánh Đổi,"Obito, Shiki, RPT MCK"
90,"Thích Quá Rùi Nà
tlinh, Trung Trần",34,81.0,284,210407,Thích Quá Rùi Nà,"tlinh, Trung Trần"
91,"Ghé Qua
PC, Dick, tofutns",61,106.0,141,205798,Ghé Qua,"PC, Dick, tofutns"
92,"Em Còn Nhớ Anh Không - Remastered
Hoàng Tôn, Koo",69,105.0,46,205568,Em Còn Nhớ Anh Không - Remastered,"Hoàng Tôn, Koo"
93,"Bầu Trời Mới
Da LAB, Minh Tốc & Lam",8,78.0,73,204172,Bầu Trời Mới,"Da LAB, Minh Tốc & Lam"
94,"I Love You
Bùi Công Nam",94,124.0,2,203610,I Love You,Bùi Công Nam
95,"NGỰA Ô
Dangrangto, TeuYungBoy, DONAL",9,140.0,73,202952,NGỰA Ô,"Dangrangto, TeuYungBoy, DONAL"
96,"Em Đừng Khóc
Chillies",3,116.0,30,202488,Em Đừng Khóc,Chillies
97,"Perfect
Shiki, Tyronee",74,107.0,25,202106,Perfect,"Shiki, Tyronee"
98,"Ordinary
Alex Warren",38,82.0,4,201044,Ordinary,Alex Warren
99,"An Thần
Low G, Thắng",2,94.0,227,200228,An Thần,"Low G, Thắng"
100,"Những Lời Hứa Bỏ Quên
Vũ., Dear Jane",1,110.0,115,200181,Những Lời Hứa Bỏ Quên,"Vũ., Dear Jane"
101,"thế giới của anh
Dangrangto, DONAL",50,83.0,4,200046,thế giới của anh,"Dangrangto, DONAL"
102,"Em
Binz",4,143.0,18,198576,Em,Binz
103,"Hôn Lễ Của Em
Trọng Nhân, Tiểu Mỹ",30,75.0,5,198171,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ"
104,"Nghe Như Tình Yêu
HIEUTHUHAI",35,115.0,228,197663,Nghe Như Tình Yêu,HIEUTHUHAI
105,"NOLOVENOLIFE
HIEUTHUHAI",24,131.0,124,196363,NOLOVENOLIFE,HIEUTHUHAI
106,"Bước Qua Mùa Cô Đơn
Vũ.",1,103.0,30,194514,Bước Qua Mùa Cô Đơn,Vũ.
107,"Lễ Đường
Kai Đinh",3,117.0,50,194487,Lễ Đường,Kai Đinh
108,"Xin Đừng Lặng Im
SOOBIN",37,114.0,40,194230,Xin Đừng Lặng Im,SOOBIN
109,"Anh Là Ai
Phương Ly",109,121.0,22,193778,Anh Là Ai,Phương Ly
110,"50 Năm Về Sau
F47, meChill, Đặng Thanh Tuyền",110,165.0,4,193755,50 Năm Về Sau,"F47, meChill, Đặng Thanh Tuyền"
111,"Đi Về Nhà
Đen, JustaTee",3,12.0,10,193679,Đi Về Nhà,"Đen, JustaTee"
112,"id 072019
W/N",3,97.0,135,193114,id 072019,W/N
113,"Simp Gái 808
Low G",9,101.0,124,192997,Simp Gái 808,Low G
114,"Chiều Hôm Ấy
JayKii",95,127.0,16,191475,Chiều Hôm Ấy,JayKii
115,"Anh Muốn Nhìn Thấy Em
The Wind, Dangrangto",77,112.0,63,190901,Anh Muốn Nhìn Thấy Em,"The Wind, Dangrangto"
116,"Chế Độ Im Lặng
MIN",58,128.0,17,190842,Chế Độ Im Lặng,MIN
