rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"DARKMONEY (feat. Sfera Ebbasta)
Pyrex, Sfera Ebbasta",1,2.0,2,1764416,DARKMONEY (feat. Sfera Ebbasta),"Pyrex, Sfera Ebbasta"
2,"MALE NECESSARIO
Fedez, Marco Masini",2,,1,1708974,MALE NECESSARIO,"Fedez, Marco Masini"
3,"TU MI PIACI TANTO
Sayf",3,,1,1648088,TU MI PIACI TANTO,Sayf
4,"OSSESSIONE
Samurai Jay, Vito Salamanca",4,,1,1600334,OSSESSIONE,"Samurai Jay, Vito Salamanca"
5,"DtMF
Bad Bunny",1,1.0,59,1580633,DtMF,Bad Bunny
6,"Che fastidio!
Ditonellapiaga",6,,1,1577226,Che fastidio!,Ditonellapiaga
7,"Prima che
nayt",7,,1,1574335,Prima che,nayt
8,"DONNE RICCHE - Acoustic Version
TonyPitony",2,6.0,11,1546069,DONNE RICCHE - Acoustic Version,TonyPitony
9,"2 GIORNI DI FILA (feat. Sfera Ebbasta, ANNA)
Geolier, Sfera Ebbasta, ANNA",1,5.0,6,1509333,"2 GIORNI DI FILA (feat. Sfera Ebbasta, ANNA)","Geolier, Sfera Ebbasta, ANNA"
10,"Labirinto
Luchè",10,,1,1502906,Labirinto,Luchè
11,"CANZONE D'AMORE
Geolier",6,7.0,6,1475592,CANZONE D'AMORE,Geolier
12,"BAILE INoLVIDABLE
Bad Bunny",4,4.0,59,1446241,BAILE INoLVIDABLE,Bad Bunny
13,"Stupida sfortuna
Fulminacci",13,,1,1442547,Stupida sfortuna,Fulminacci
14,"NUEVAYoL
Bad Bunny",3,3.0,60,1410112,NUEVAYoL,Bad Bunny
15,"QUI CON ME
Serena Brancale",15,,1,1337046,QUI CON ME,Serena Brancale
16,"I romantici
Tommaso Paradiso",16,,1,1330819,I romantici,Tommaso Paradiso
17,"Magica Favola
Arisa",17,,1,1251436,Magica Favola,Arisa
18,"Push It (feat. ANNA)
Kid Yugi, ANNA",1,10.0,8,1181558,Push It (feat. ANNA),"Kid Yugi, ANNA"
19,"Amelie
Kid Yugi",2,9.0,4,1145912,Amelie,Kid Yugi
20,"Tití Me Preguntó
Bad Bunny",6,11.0,4,1134955,Tití Me Preguntó,Bad Bunny
21,"Tristano e Isotta
Kid Yugi",1,8.0,4,1131914,Tristano e Isotta,Kid Yugi
22,"Poesie Clandestine
LDA, Aka 7even",22,,1,1122767,Poesie Clandestine,"LDA, Aka 7even"
23,"Per sempre sì
Sal Da Vinci",23,,1,1081916,Per sempre sì,Sal Da Vinci
24,"Questa domenica
Olly, Juli",1,17.0,26,1080517,Questa domenica,"Olly, Juli"
25,"L'Amore Non Mi Basta
Emma",1,16.0,13,1078645,L'Amore Non Mi Basta,Emma
26,"AMOR
Achille Lauro",6,25.0,45,1078265,AMOR,Achille Lauro
27,"End of Beginning
Djo",2,14.0,14,1041561,End of Beginning,Djo
28,"Eroina (feat. Tutti Fenomeni)
Kid Yugi, Tutti Fenomeni",4,13.0,4,1036484,Eroina (feat. Tutti Fenomeni),"Kid Yugi, Tutti Fenomeni"
29,"ITALIA STARTER PACK
J-AX",29,,1,1033202,ITALIA STARTER PACK,J-AX
30,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",1,23.0,47,968266,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums"
31,"STELLE
Geolier",4,19.0,6,934048,STELLE,Geolier
32,"ARCOBALENO (feat. Anuel AA)
Geolier, Anuel AA",3,22.0,6,922007,ARCOBALENO (feat. Anuel AA),"Geolier, Anuel AA"
33,"Non è mica te
Eddie Brock",7,33.0,24,917444,Non è mica te,Eddie Brock
34,"Ti penso sempre
chiello",34,,1,908138,Ti penso sempre,chiello
35,"La violenza Necessaria (feat. Shiva)
Kid Yugi, Shiva",2,15.0,4,892656,La violenza Necessaria (feat. Shiva),"Kid Yugi, Shiva"
36,"EoO
Bad Bunny",18,18.0,6,889695,EoO,Bad Bunny
37,"animali notturni
Malika Ayane",37,,1,877178,animali notturni,Malika Ayane
38,"Balorda nostalgia
Olly, Juli",1,38.0,55,875732,Balorda nostalgia,"Olly, Juli"
39,"Perdutamente
Achille Lauro",24,41.0,7,874959,Perdutamente,Achille Lauro
40,"uomo che cade
Tredici Pietro",40,,1,874259,uomo che cade,Tredici Pietro
41,"SEI TU
Levante",41,,1,873857,SEI TU,Levante
42,"Stella stellina
Ermal Meta",42,,1,862606,Stella stellina,Ermal Meta
43,"BERLINO
Ernia",19,35.0,8,853850,BERLINO,Ernia
44,"Gilgamesh
Kid Yugi",6,21.0,4,847223,Gilgamesh,Kid Yugi
45,"FOTOGRAFIA
Geolier",1,27.0,16,826491,FOTOGRAFIA,Geolier
46,"DAVVERODAVVERO
Artie 5ive",33,63.0,7,815580,DAVVERODAVVERO,Artie 5ive
47,"Prima o poi
Michele Bravi",47,,1,813053,Prima o poi,Michele Bravi
48,"Resta Con Me
Bambole Di Pezza",48,,1,812671,Resta Con Me,Bambole Di Pezza
49,"PER TE
Ernia",3,34.0,23,812095,PER TE,Ernia
50,"1H
Geolier",5,29.0,6,804877,1H,Geolier
51,"Esibizionista
Annalisa",11,36.0,20,798066,Esibizionista,Annalisa
52,"le cose che non sai di me
Mara Sattei",52,,1,791594,le cose che non sai di me,Mara Sattei
53,"AI AI
Dargen D'Amico",53,,1,778177,AI AI,Dargen D'Amico
54,"Chuck Norris (feat. Papa V, RRARI DAL TACCO, Nerissima Serpe)
Kid Yugi, Papa V, RRARI DAL TACCO, Nerissima Serpe",7,24.0,4,764640,"Chuck Norris (feat. Papa V, RRARI DAL TACCO, Nerissima Serpe)","Kid Yugi, Papa V, RRARI DAL TACCO, Nerissima Serpe"
55,"OLÈ (feat. Kid Yugi)
Geolier, Kid Yugi",2,31.0,6,761851,OLÈ (feat. Kid Yugi),"Geolier, Kid Yugi"
56,"Raindance (feat. Tems)
Dave, Tems",35,42.0,8,755396,Raindance (feat. Tems),"Dave, Tems"
57,"La tua canzone
Coez",25,51.0,17,752344,La tua canzone,Coez
58,"Ogni volta che non so volare
Enrico Nigiotti",58,,1,751399,Ogni volta che non so volare,Enrico Nigiotti
59,"Bullet Ballet (feat. Artie 5ive)
Kid Yugi, Artie 5ive",11,26.0,4,745792,Bullet Ballet (feat. Artie 5ive),"Kid Yugi, Artie 5ive"
60,"VOY A LLeVARTE PA PR
Bad Bunny",23,32.0,6,717208,VOY A LLeVARTE PA PR,Bad Bunny
61,"Voilà
Elettra Lamborghini",61,,1,710533,Voilà,Elettra Lamborghini
62,"Introvabile
Bresh",14,47.0,5,700481,Introvabile,Bresh
63,"Avvoltoi
Eddie Brock",63,,1,698477,Avvoltoi,Eddie Brock
64,"ACQUARIO
Ultimo",6,44.0,7,695971,ACQUARIO,Ultimo
65,"The Fate of Ophelia
Taylor Swift",7,46.0,21,695328,The Fate of Ophelia,Taylor Swift
66,"Mostro (feat. Tony Boy)
Kid Yugi, Tony Boy",5,30.0,4,694269,Mostro (feat. Tony Boy),"Kid Yugi, Tony Boy"
67,"Jolly
Kid Yugi",8,28.0,4,692837,Jolly,Kid Yugi
68,"Ora che non ho più te
Cesare Cremonini",1,56.0,75,677174,Ora che non ho più te,Cesare Cremonini
69,"NATURALE
Leo Gassmann",69,,1,663260,NATURALE,Leo Gassmann
70,"Nessuna
Luchè",2,61.0,41,658488,Nessuna,Luchè
71,"Devastante
Olly, Juli",3,65.0,103,650228,Devastante,"Olly, Juli"
72,"PHANTOM (feat. 50 Cent)
Geolier, 50 Cent",1,43.0,9,648532,PHANTOM (feat. 50 Cent),"Geolier, 50 Cent"
73,"WHERE IS MY HUSBAND!
RAYE",41,54.0,17,646053,WHERE IS MY HUSBAND!,RAYE
74,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",15,53.0,34,645143,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
75,"La musica non c'è
Coez",1,57.0,30,644690,La musica non c'è,Coez
76,"Ordinary
Alex Warren",12,50.0,49,636227,Ordinary,Alex Warren
77,"Mu'Ammar Gheddafi (feat. Simba La Rue)
Kid Yugi, Simba La Rue, FT Kings",12,37.0,4,635929,Mu'Ammar Gheddafi (feat. Simba La Rue),"Kid Yugi, Simba La Rue, FT Kings"
78,"La felicità e basta
Maria Antonietta, Colombre",78,,1,632701,La felicità e basta,"Maria Antonietta, Colombre"
79,"COME UN LADRO (feat. Shiva)
Pyrex, Shiva",39,39.0,2,621433,COME UN LADRO (feat. Shiva),"Pyrex, Shiva"
80,"Amore Disperato
Achille Lauro",5,82.0,9,621237,Amore Disperato,Achille Lauro
81,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",49,49.0,3,618731,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
82,"NEON
Sfera Ebbasta, Shiva",1,59.0,46,618730,NEON,"Sfera Ebbasta, Shiva"
83,"081
Geolier",1,55.0,12,616490,081,Geolier
84,"SOGNO AMERICANO
Artie 5ive",1,69.0,48,607409,SOGNO AMERICANO,Artie 5ive
85,"Berserker
Kid Yugi, Ill Santo, FT Kings",5,45.0,11,602060,Berserker,"Kid Yugi, Ill Santo, FT Kings"
86,"Per due come noi
Olly, Angelina Mango, Juli",1,66.0,77,601250,Per due come noi,"Olly, Angelina Mango, Juli"
87,"Davide e Golia
Kid Yugi",15,40.0,4,592061,Davide e Golia,Kid Yugi
88,"Halo
Samurai Jay, Vito Salamanca",3,84.0,33,584366,Halo,"Samurai Jay, Vito Salamanca"
89,"Incoscienti Giovani
Achille Lauro",2,96.0,55,577154,Incoscienti Giovani,Achille Lauro
90,"FELLINI (feat. Kid Yugi)
Ernia, Kid Yugi",1,62.0,23,576760,FELLINI (feat. Kid Yugi),"Ernia, Kid Yugi"
91,"GRANATA (feat. 22Simba)
Nabi, 22simba",91,120.0,2,574174,GRANATA (feat. 22Simba),"Nabi, 22simba"
92,"Il Doc 6 (feat. Young Hash, Flaco G & Niky Savage)
VillaBanks, Young Hash, Flaco G, Niky Savage",20,20.0,2,561709,"Il Doc 6 (feat. Young Hash, Flaco G & Niky Savage)","VillaBanks, Young Hash, Flaco G, Niky Savage"
93,"7ELEVEN
Artie 5ive",10,75.0,32,560061,7ELEVEN,Artie 5ive
94,"Mattone
Angelica Bove",94,,1,556196,Mattone,Angelica Bove
95,"LA CANCIÓN
J Balvin, Bad Bunny",50,52.0,4,553920,LA CANCIÓN,"J Balvin, Bad Bunny"
96,"Dai che fai
Bresh",33,67.0,19,552372,Dai che fai,Bresh
97,"Per te che Lotto
Kid Yugi",16,48.0,4,551558,Per te che Lotto,Kid Yugi
98,"Laguna
Nicolò Filippucci",98,,1,549363,Laguna,Nicolò Filippucci
99,"capaz (merengueton)
Alleh, Yorghaki",11,77.0,59,548212,capaz (merengueton),"Alleh, Yorghaki"
100,"back to friends
sombr",35,76.0,40,541864,back to friends,sombr
101,"Every Breath You Take
The Police",24,68.0,61,537730,Every Breath You Take,The Police
102,"COME SE NON FOSSI NEI GUAI
Sfera Ebbasta, Shiva",10,80.0,27,535195,COME SE NON FOSSI NEI GUAI,"Sfera Ebbasta, Shiva"
103,"Bottiglie Vuote (feat. Max Pezzali)
Pinguini Tattici Nucleari, Max Pezzali",6,74.0,46,521740,Bottiglie Vuote (feat. Max Pezzali),"Pinguini Tattici Nucleari, Max Pezzali"
